"seqnames","start","end","width","strand","V4","V5","V6","V7","V8","V9","V10","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"chr13",38037044,38037466,423,"*","epilc_kdm5c_wt_.merged.bam_peak_1401",121,".",4.51261,15.7274,12.1147,151,"Promoter",13,38020911,38037069,16159,2,"71213","ENSMUST00000089840.4",0,"ENSMUSG00000044566","Cage1","cancer antigen 1"
"chr13",38151256,38151531,276,"*","epilc_kdm5c_wt_.merged.bam_peak_1402",42,".",3.08178,7.43976,4.26888,219,"Promoter",13,38151294,38198577,47284,1,"109620","ENSMUST00000124830.2",0,"ENSMUSG00000054889","Dsp","desmoplakin"
"chr13",38204669,38204975,307,"*","epilc_kdm5c_wt_.merged.bam_peak_1403",70,".",3.42448,10.3553,7.00122,155,"Promoter",13,38204938,38215430,10493,1,"67797","ENSMUST00000223557.1",0,"ENSMUSG00000021431","Snrnp48","small nuclear ribonucleoprotein 48 (U11/U12)"
"chr13",38344977,38345453,477,"*","epilc_kdm5c_wt_.merged.bam_peak_1404",104,".",3.76903,13.9569,10.4192,251,"Promoter",13,38345107,38500302,155196,1,"12161","ENSMUST00000171970.2",0,"ENSMUSG00000039004","Bmp6","bone morphogenetic protein 6"
"chr13",38528011,38528414,404,"*","epilc_kdm5c_wt_.merged.bam_peak_1405",125,".",4.2414,16.226,12.5944,221,"Promoter",13,38500079,38528490,28412,2,"105245","ENSMUST00000035988.15",76,"ENSMUSG00000038991","Txndc5","thioredoxin domain containing 5"
"chr13",38960170,38960882,713,"*","epilc_kdm5c_wt_.merged.bam_peak_1406",465,".",8.46874,51.0646,46.5612,273,"Promoter",13,38932136,38960875,28740,2,"108652","ENSMUST00000021870.11",0,"ENSMUSG00000021432","Slc35b3","solute carrier family 35, member B3"
"chr13",41001133,41001451,319,"*","epilc_kdm5c_wt_.merged.bam_peak_1408",48,".",3.14705,8.05876,4.84374,104,"Promoter",13,40956414,41001151,44738,2,"102633880","ENSMUST00000153685.1",0,"ENSMUSG00000086693","A730081D07Rik","RIKEN cDNA A730081D07 gene"
"chr13",43171431,43171841,411,"*","epilc_kdm5c_wt_.merged.bam_peak_1409",111,".",4.00847,14.6938,11.1235,224,"Promoter",13,43151740,43171484,19745,2,"67046","ENSMUST00000179852.8",0,"ENSMUSG00000021368","Tbc1d7","TBC1 domain family, member 7"
"chr13",43303488,43304054,567,"*","epilc_kdm5c_wt_.merged.bam_peak_1410",70,".",3.81097,10.4509,7.08486,181,"Promoter",13,43265425,43303405,37981,2,"328232","ENSMUST00000222779.1",-83,"ENSMUSG00000051335","Gfod1","glucose-fructose oxidoreductase domain containing 1"
"chr13",43365354,43365959,606,"*","epilc_kdm5c_wt_.merged.bam_peak_1411",185,".",5.00539,22.3848,18.5335,288,"Promoter",13,43365496,43378304,12809,1,"68346","ENSMUST00000222489.1",0,"ENSMUSG00000054021","Sirt5","sirtuin 5"
"chr13",43398387,43398741,355,"*","epilc_kdm5c_wt_.merged.bam_peak_1412",56,".",2.91779,8.92425,5.65281,216,"Promoter",13,43398390,43402861,4472,1,"70078","ENSMUST00000071926.4",0,"ENSMUSG00000063200","Nol7","nucleolar protein 7"
"chr13",45001575,45002016,442,"*","epilc_kdm5c_wt_.merged.bam_peak_1415",58,".",3.41197,9.16235,5.88057,244,"Promoter",13,44922075,45001647,79573,2,"94245","ENSMUST00000222583.1",0,"ENSMUSG00000057531","Dtnbp1","dystrobrevin binding protein 1"
"chr13",45389684,45390119,436,"*","epilc_kdm5c_wt_.merged.bam_peak_1416",290,".",6.10618,33.1755,29.0375,218,"Promoter",13,45389742,45412022,22281,1,"218203","ENSMUST00000038275.10",0,"ENSMUSG00000038175","Mylip","myosin regulatory light chain interacting protein"
"chr13",46727215,46727555,341,"*","epilc_kdm5c_wt_.merged.bam_peak_1417",69,".",3.83328,10.2559,6.9078,168,"Promoter",13,46679905,46727940,48036,2,"218210","ENSMUST00000021803.9",385,"ENSMUSG00000021374","Nup153","nucleoporin 153"
"chr13",47014032,47014990,959,"*","epilc_kdm5c_wt_.merged.bam_peak_1420",903,".",12.2711,95.5948,90.3194,629,"Promoter",13,47012557,47014850,2294,2,"105193","ENSMUST00000052747.3",0,"ENSMUSG00000044231","Nhlrc1","NHL repeat containing 1"
"chr13",48625114,48626163,1050,"*","epilc_kdm5c_wt_.merged.bam_peak_1423",1012,".",14.6456,106.682,101.214,676,"Promoter",13,48577872,48625664,47793,2,"218232","ENSMUST00000035824.10",0,"ENSMUSG00000038042","Ptpdc1","protein tyrosine phosphatase domain containing 1"
"chr13",49187577,49188040,464,"*","epilc_kdm5c_wt_.merged.bam_peak_1425",70,".",3.42448,10.3553,7.00122,159,"Promoter",13,49187767,49194924,7158,1,"18081","ENSMUST00000150555.7",0,"ENSMUSG00000037966","Ninj1","ninjurin 1"
"chr13",49420847,49421460,614,"*","epilc_kdm5c_wt_.merged.bam_peak_1426",76,".",3.25817,11.0139,7.6176,434,"Promoter",13,49421249,49464573,43325,1,"75678","ENSMUST00000220447.1",0,"ENSMUSG00000021385","Ippk","inositol 1,3,4,5,6-pentakisphosphate 2-kinase"
"chr13",51099840,51100711,872,"*","epilc_kdm5c_wt_.merged.bam_peak_1428",156,".",3.99507,19.3717,15.6215,596,"Promoter",13,51100880,51152546,51667,1,"20729","ENSMUST00000095797.5",-169,"ENSMUSG00000021395","Spin1","spindlin 1"
"chr13",51651396,51651900,505,"*","epilc_kdm5c_wt_.merged.bam_peak_1429",253,".",5.82445,29.4019,25.3509,238,"Promoter",13,51651697,51684044,32348,1,"75420","ENSMUST00000040117.14",0,"ENSMUSG00000035139","Secisbp2","SECIS binding protein 2"
"chr13",52583225,52583569,345,"*","epilc_kdm5c_wt_.merged.bam_peak_1432",42,".",3.13588,7.40877,4.24028,263,"Promoter",13,52583437,52643614,60178,1,"20963","ENSMUST00000118756.7",0,"ENSMUSG00000021457","Syk","spleen tyrosine kinase"
"chr13",52929093,52929750,658,"*","epilc_kdm5c_wt_.merged.bam_peak_1433",167,".",4.98161,20.5224,16.7318,386,"Promoter",13,52835119,52929661,94543,2,"11992","ENSMUST00000021913.15",0,"ENSMUSG00000021460","Auh","AU RNA binding protein/enoyl-coenzyme A hydratase"
"chr13",53285506,53286240,735,"*","epilc_kdm5c_wt_.merged.bam_peak_1435",172,".",5.50813,21.0069,17.2008,505,"Promoter",13,53109312,53285549,176238,2,"26564","ENSMUST00000130235.7",0,"ENSMUSG00000021464","Ror2","receptor tyrosine kinase-like orphan receptor 2"
"chr13",53377159,53377649,491,"*","epilc_kdm5c_wt_.merged.bam_peak_1436",158,".",5.55287,19.6065,15.8489,351,"Promoter",13,53332748,53377397,44650,2,"268656","ENSMUST00000021920.7",0,"ENSMUSG00000021468","Sptlc1","serine palmitoyltransferase, long chain base subunit 1"
"chr13",54071985,54072409,425,"*","epilc_kdm5c_wt_.merged.bam_peak_1437",238,".",6.38508,27.8589,23.8478,150,"Promoter",13,54071869,54108342,36474,1,"14057","ENSMUST00000021930.9",116,"ENSMUSG00000021474","Sfxn1","sideroflexin 1"
"chr13",54503823,54504427,605,"*","epilc_kdm5c_wt_.merged.bam_peak_1440",270,".",5.84538,31.127,27.0355,332,"Promoter",13,54503809,54539856,36048,1,"319719","ENSMUST00000138869.1",14,"ENSMUSG00000043183","Simc1","SUMO-interacting motifs containing 1"
"chr13",54575228,54575525,298,"*","epilc_kdm5c_wt_.merged.bam_peak_1441",36,".",2.85852,6.7105,3.60075,96,"Promoter",13,54575047,54579016,3970,1,"56795","ENSMUST00000156024.1",181,"ENSMUSG00000025870","Arl10","ADP-ribosylation factor-like 10"
"chr13",54949585,54949860,276,"*","epilc_kdm5c_wt_.merged.bam_peak_1442",59,".",3.65594,9.20891,5.91738,137,"Promoter",13,54949411,55006018,56608,1,"107448","ENSMUST00000109994.8",174,"ENSMUSG00000025876","Unc5a","unc-5 netrin receptor A"
"chr13",55211242,55211618,377,"*","epilc_kdm5c_wt_.merged.bam_peak_1444",41,".",2.55423,7.29678,4.1404,106,"Promoter",13,55211541,55215167,3627,1,"18193","ENSMUST00000224338.1",0,"ENSMUSG00000021488","Nsd1","nuclear receptor-binding SET-domain protein 1"
"chr13",55321600,55322047,448,"*","epilc_kdm5c_wt_.merged.bam_peak_1446",165,".",4.34794,20.3332,16.5504,198,"Promoter",13,55319743,55321946,2204,2,"19336","ENSMUST00000225289.1",0,"ENSMUSG00000034789","Rab24","RAB24, member RAS oncogene family"
"chr13",55329962,55330541,580,"*","epilc_kdm5c_wt_.merged.bam_peak_1447",141,".",4.55409,17.8038,14.1102,370,"Promoter",13,55325487,55329823,4337,2,"17121","ENSMUST00000225561.1",-139,"ENSMUSG00000021485","Mxd3","Max dimerization protein 3"
"chr13",55464501,55464841,341,"*","epilc_kdm5c_wt_.merged.bam_peak_1448",59,".",3.18856,9.24317,5.9491,151,"Promoter",13,55464267,55473154,8888,1,"432763","ENSMUST00000046533.8",234,"ENSMUSG00000034686","Prr7","proline rich 7 (synaptic)"
"chr13",55487154,55487644,491,"*","epilc_kdm5c_wt_.merged.bam_peak_1450",90,".",4.48801,12.4795,9.01035,235,"Promoter",13,55481550,55487633,6084,2,"56320","ENSMUST00000139275.7",0,"ENSMUSG00000034675","Dbn1","drebrin 1"
"chr13",55692782,55693310,529,"*","epilc_kdm5c_wt_.merged.bam_peak_1452",75,".",3.45827,10.9486,7.56212,145,"Promoter",13,55693124,55703500,10377,1,"78521","ENSMUST00000057844.9",0,"ENSMUSG00000045767","B230219D22Rik","RIKEN cDNA B230219D22 gene"
"chr13",55727277,55727678,402,"*","epilc_kdm5c_wt_.merged.bam_peak_1453",53,".",3.30191,8.57411,5.32673,296,"Promoter",13,55727368,55776828,49461,1,"72562","ENSMUST00000021958.5",0,"ENSMUSG00000021496","Pcbd2","pterin 4 alpha carbinolamine dehydratase/dimerization cofactor of hepatocyte nuclear factor 1 alpha (TCF1) 2"
"chr13",56089567,56089854,288,"*","epilc_kdm5c_wt_.merged.bam_peak_1454",88,".",4.65348,12.295,8.83256,244,"Promoter",13,56074359,56090058,15700,2,"26914","ENSMUST00000141589.1",204,"ENSMUSG00000015937","Macroh2a1","macroH2A.1 histone"
"chr13",56251250,56252376,1127,"*","epilc_kdm5c_wt_.merged.bam_peak_1457",118,".",4.93076,15.4475,11.8464,879,"Promoter",13,56250478,56252163,1686,2,"18014","ENSMUST00000058475.5",0,"ENSMUSG00000048904","Neurog1","neurogenin 1"
"chr13",56438307,56438583,277,"*","epilc_kdm5c_wt_.merged.bam_peak_1459",81,".",3.61473,11.5542,8.13242,156,"Promoter",13,56438355,56474239,35885,1,"328258","ENSMUST00000021971.5",0,"ENSMUSG00000021509","Slc25a48","solute carrier family 25, member 48"
"chr13",56609524,56609808,285,"*","epilc_kdm5c_wt_.merged.bam_peak_1460",49,".",2.96586,8.19292,4.96729,45,"Promoter",13,56609584,56614732,5149,1,"21810","ENSMUST00000223661.1",0,"ENSMUSG00000035493","Tgfbi","transforming growth factor, beta induced"
"chr13",56702997,56703278,282,"*","epilc_kdm5c_wt_.merged.bam_peak_1461",64,".",3.27625,9.7917,6.46641,58,"Promoter",13,56703010,56742377,39368,1,"17129","ENSMUST00000069557.13",0,"ENSMUSG00000021540","Smad5","SMAD family member 5"
"chr13",58127942,58128218,277,"*","epilc_kdm5c_wt_.merged.bam_peak_1462",82,".",4.01459,11.6397,8.21045,190,"Promoter",13,58125879,58128556,2678,2,"77134","ENSMUST00000007980.6",338,"ENSMUSG00000007836","Hnrnpa0","heterogeneous nuclear ribonucleoprotein A0"
"chr13",58215412,58216162,751,"*","epilc_kdm5c_wt_.merged.bam_peak_1464",434,".",7.24927,47.8983,43.4526,304,"Promoter",13,58176156,58215653,39498,2,"56085","ENSMUST00000058735.11",0,"ENSMUSG00000005312","Ubqln1","ubiquilin 1"
"chr13",58274289,58274841,553,"*","epilc_kdm5c_wt_.merged.bam_peak_1465",103,".",4.54845,13.9319,10.3978,138,"Promoter",13,58263942,58274840,10899,2,"56278","ENSMUST00000225034.1",0,"ENSMUSG00000021552","Gkap1","G kinase anchoring protein 1"
"chr13",58358605,58359077,473,"*","epilc_kdm5c_wt_.merged.bam_peak_1466",84,".",4.17821,11.8663,8.4264,224,"Promoter",13,58287502,58359122,71621,2,"75050","ENSMUST00000225388.1",45,"ENSMUSG00000060176","Kif27","kinesin family member 27"
"chr13",58384796,58385539,744,"*","epilc_kdm5c_wt_.merged.bam_peak_1467",257,".",6.22748,29.8597,25.7988,230,"Promoter",13,58379817,58385225,5409,2,"70153","ENSMUST00000022032.6",0,"ENSMUSG00000021550","2210016F16Rik","RIKEN cDNA 2210016F16 gene"
"chr13",58401404,58402030,627,"*","epilc_kdm5c_wt_.merged.bam_peak_1468",53,".",3.44217,8.56739,5.32182,385,"Promoter",13,58394741,58401914,7174,2,"15387","ENSMUST00000225176.1",0,"ENSMUSG00000021546","Hnrnpk","heterogeneous nuclear ribonucleoprotein K"
"chr13",58806373,58806899,527,"*","epilc_kdm5c_wt_.merged.bam_peak_1470",167,".",5.17788,20.5649,16.7734,212,"Promoter",13,58806569,59129965,323397,1,"18212","ENSMUST00000225488.1",0,"ENSMUSG00000055254","Ntrk2","neurotrophic tyrosine kinase, receptor, type 2"
"chr13",60176087,60176660,574,"*","epilc_kdm5c_wt_.merged.bam_peak_1473",105,".",4.07642,14.1154,10.5703,304,"Promoter",13,60175787,60176941,1155,2,"14451","ENSMUST00000223933.1",281,"ENSMUSG00000052957","Gas1","growth arrest specific 1"
"chr13",62856241,62856631,391,"*","epilc_kdm5c_wt_.merged.bam_peak_1475",117,".",4.09532,15.3331,11.7362,189,"Promoter",13,62853974,62856309,2336,2,"14120","ENSMUST00000222000.1",0,"ENSMUSG00000021456","Fbp2","fructose bisphosphatase 2"
"chr13",62964467,62964874,408,"*","epilc_kdm5c_wt_.merged.bam_peak_1476",121,".",3.87877,15.7723,12.1577,228,"Promoter",13,62964893,63015575,50683,1,"72061","ENSMUST00000222181.1",-19,"ENSMUSG00000021458","Aopep","aminopeptidase O"
"chr13",63431521,63431820,300,"*","epilc_kdm5c_wt_.merged.bam_peak_1477",70,".",3.56665,10.3987,7.03819,148,"Promoter",13,63285043,63431724,146682,2,"14088","ENSMUST00000220684.1",0,"ENSMUSG00000021461","Fancc","Fanconi anemia, complementation group C"
"chr13",63814803,63815851,1049,"*","epilc_kdm5c_wt_.merged.bam_peak_1479",1093,".",13.7958,114.904,109.301,672,"Promoter",13,63815240,63853810,38571,1,"76251","ENSMUST00000021926.12",0,"ENSMUSG00000021470","Ercc6l2","excision repair cross-complementing rodent repair deficiency, complementation group 6 like 2"
"chr13",64152200,64152491,292,"*","epilc_kdm5c_wt_.merged.bam_peak_1480",57,".",2.88977,8.98248,5.70847,108,"Promoter",13,64135403,64152485,17083,2,"238673","ENSMUST00000152644.8",0,"ENSMUSG00000044934","Zfp367","zinc finger protein 367"
"chr13",64161992,64162328,337,"*","epilc_kdm5c_wt_.merged.bam_peak_1482",60,".",3.22715,9.38962,6.08627,177,"Promoter",13,64162246,64163618,1373,1,"56541","ENSMUST00000221264.1",0,"ENSMUSG00000021476","Habp4","hyaluronic acid binding protein 4"
"chr13",64274264,64275782,1519,"*","epilc_kdm5c_wt_.merged.bam_peak_1484",164,".",5.17299,20.1819,16.4031,1059,"Promoter",13,64189268,64274988,85721,2,"218294","ENSMUST00000221634.1",0,"ENSMUSG00000033102","Cdc14b","CDC14 cell division cycle 14B"
"chr13",65112483,65112760,278,"*","epilc_kdm5c_wt_.merged.bam_peak_1485",73,".",3.89571,10.7151,7.33732,172,"Promoter",13,65110891,65112958,2068,2,"66631","ENSMUST00000220824.1",198,"ENSMUSG00000038212","Mfsd14b","major facilitator superfamily domain containing 14B"
"chr13",66932905,66933260,356,"*","epilc_kdm5c_wt_.merged.bam_peak_1488",51,".",2.87029,8.35935,5.12544,160,"Promoter",13,66933216,66998126,64911,1,"19210","ENSMUST00000224244.1",0,"ENSMUSG00000021518","Ptdss1","phosphatidylserine synthase 1"
"chr13",67421259,67421839,581,"*","epilc_kdm5c_wt_.merged.bam_peak_1489",71,".",3.83249,10.5183,7.14825,207,"Promoter",13,67405709,67421418,15710,2,"328274","ENSMUST00000056470.9",0,"ENSMUSG00000055560","Zfp459","zinc finger protein 459"
"chr13",68581675,68582491,817,"*","epilc_kdm5c_wt_.merged.bam_peak_1490",409,".",7.87095,45.2988,40.9025,366,"Promoter",13,68560780,68582121,21342,2,"210009","ENSMUST00000045827.4",0,"ENSMUSG00000034617","Mtrr","5-methyltetrahydrofolate-homocysteine methyltransferase reductase"
"chr13",69534815,69535268,454,"*","epilc_kdm5c_wt_.merged.bam_peak_1491",64,".",2.83599,9.79144,6.46641,199,"Promoter",13,69497959,69534617,36659,2,"210106","ENSMUST00000198607.4",-198,"ENSMUSG00000034575","Tent4a","terminal nucleotidyltransferase 4A"
"chr13",69809817,69810169,353,"*","epilc_kdm5c_wt_.merged.bam_peak_1493",106,".",4.6274,14.1778,10.6298,205,"Promoter",13,69809841,69816104,6264,1,"28077","ENSMUST00000022089.9",0,"ENSMUSG00000021598","Med10","mediator complex subunit 10"
"chr13",70637566,70637846,281,"*","epilc_kdm5c_wt_.merged.bam_peak_1494",47,".",3.3948,7.96783,4.76414,100,"Promoter",13,70588697,70637634,48938,2,"218333","ENSMUST00000043493.6",0,"ENSMUSG00000034525","Ice1","interactor of little elongation complex ELL subunit 1"
"chr13",71963037,71963314,278,"*","epilc_kdm5c_wt_.merged.bam_peak_1495",52,".",4.08701,8.46292,5.22395,157,"Promoter",13,71957921,71963723,5803,2,"16371","ENSMUST00000077337.8",409,"ENSMUSG00000060969","Irx1","Iroquois homeobox 1"
"chr13",73330928,73331623,696,"*","epilc_kdm5c_wt_.merged.bam_peak_1496",469,".",8.8284,51.4776,46.9692,337,"Promoter",13,73330988,73332178,1191,1,"94066","ENSMUST00000022098.9",0,"ENSMUSG00000021607","Mrpl36","mitochondrial ribosomal protein L36"
"chr13",73467279,73467588,310,"*","epilc_kdm5c_wt_.merged.bam_peak_1497",121,".",4.51261,15.7274,12.1147,150,"Promoter",13,73467423,73501458,34036,1,"210992","ENSMUST00000133791.1",0,"ENSMUSG00000021608","Lpcat1","lysophosphatidylcholine acyltransferase 1"
"chr13",73603661,73604481,821,"*","epilc_kdm5c_wt_.merged.bam_peak_1498",1061,".",11.4868,111.738,106.186,333,"Promoter",13,73604006,73620605,16600,1,"218335","ENSMUST00000022102.8",0,"ENSMUSG00000021610","Clptm1l","CLPTM1-like"
"chr13",73626745,73627247,503,"*","epilc_kdm5c_wt_.merged.bam_peak_1499",153,".",4.47,19.0415,15.3026,238,"Promoter",13,73626911,73629675,2765,1,"21752","ENSMUST00000223196.1",0,"ENSMUSG00000021611","Tert","telomerase reverse transcriptase"
"chr13",73763747,73764105,359,"*","epilc_kdm5c_wt_.merged.bam_peak_1500",42,".",2.89336,7.36946,4.20915,153,"Promoter",13,73763739,73816742,53004,1,"20499","ENSMUST00000220522.1",8,"ENSMUSG00000017756","Slc12a7","solute carrier family 12, member 7"
"chr13",73937378,73938109,732,"*","epilc_kdm5c_wt_.merged.bam_peak_1501",134,".",4.10792,17.1098,13.4417,509,"Promoter",13,73937811,73960894,23084,1,"105246","ENSMUST00000222399.1",0,"ENSMUSG00000057649","Brd9","bromodomain containing 9"
"chr13",74259932,74260211,280,"*","epilc_kdm5c_wt_.merged.bam_peak_1503",45,".",2.84771,7.73488,4.54401,91,"Promoter",13,74223029,74260672,37644,2,"11624","ENSMUST00000137538.7",461,"ENSMUSG00000021575","Ahrr","aryl-hydrocarbon receptor repressor"
"chr13",74349909,74350375,467,"*","epilc_kdm5c_wt_.merged.bam_peak_1504",156,".",4.05592,19.4199,15.6673,225,"Promoter",13,74322254,74350280,28027,2,"66945","ENSMUST00000022062.7",0,"ENSMUSG00000021577","Sdha","succinate dehydrogenase complex, subunit A, flavoprotein (Fp)"
"chr13",74639644,74640111,468,"*","epilc_kdm5c_wt_.merged.bam_peak_1505",90,".",4.30878,12.5646,9.09217,184,"Promoter",13,74639853,74669381,29529,1,"80898","ENSMUST00000220594.1",0,"ENSMUSG00000021583","Erap1","endoplasmic reticulum aminopeptidase 1"
"chr13",75943260,75943609,350,"*","epilc_kdm5c_wt_.merged.bam_peak_1506",48,".",3.04398,8.10024,4.88051,207,"Promoter",13,75869537,75943867,74331,2,"73296","ENSMUST00000022078.11",258,"ENSMUSG00000021589","Rhobtb3","Rho-related BTB domain containing 3"
"chr13",76055554,76056544,991,"*","epilc_kdm5c_wt_.merged.bam_peak_1507",225,".",5.61235,26.4791,22.5067,656,"Promoter",13,76054851,76056996,2146,2,"238725","ENSMUST00000056130.7",452,"ENSMUSG00000045509","Gpr150","G protein-coupled receptor 150"
"chr13",80962898,80963600,703,"*","epilc_kdm5c_wt_.merged.bam_peak_1509",42,".",3.34115,7.36729,4.20757,146,"Promoter",13,80962888,81126424,163537,1,"319983","ENSMUST00000181043.7",10,"ENSMUSG00000097098","9330111N05Rik","RIKEN cDNA 9330111N05 gene"
"chr13",81632879,81633163,285,"*","epilc_kdm5c_wt_.merged.bam_peak_1510",70,".",3.26649,10.4024,7.04063,181,"Promoter",13,81095068,81633154,538087,2,"110789","ENSMUST00000095585.10",0,"ENSMUSG00000069170","Adgrv1","adhesion G protein-coupled receptor V1"
"chr13",81710737,81711997,1261,"*","epilc_kdm5c_wt_.merged.bam_peak_1511",146,".",4.32363,18.3872,14.6714,1004,"Promoter",13,81673843,81711013,37171,2,"67486","ENSMUST00000048993.11",0,"ENSMUSG00000035834","Polr3g","polymerase (RNA) III (DNA directed) polypeptide G"
"chr13",81782686,81784170,1485,"*","epilc_kdm5c_wt_.merged.bam_peak_1512",584,".",10.5691,63.1923,58.4697,323,"Promoter",13,81783077,81797155,14079,1,"12626","ENSMUST00000022009.9",0,"ENSMUSG00000021537","Cetn3","centrin 3"
"chr13",85189314,85189730,417,"*","epilc_kdm5c_wt_.merged.bam_peak_1514",245,".",6.58581,28.5854,24.5566,246,"Promoter",13,85189408,85213723,24316,1,"66671","ENSMUST00000022030.10",0,"ENSMUSG00000021548","Ccnh","cyclin H"
"chr13",91223586,91224302,717,"*","epilc_kdm5c_wt_.merged.bam_peak_1515",163,".",5.26008,20.1311,16.3553,293,"Promoter",13,90935356,91223968,288613,2,"66795","ENSMUST00000022119.5",0,"ENSMUSG00000021619","Atg10","autophagy related 10"
"chr13",92131178,92131817,640,"*","epilc_kdm5c_wt_.merged.bam_peak_1516",70,".",3.42448,10.3553,7.00122,331,"Promoter",13,91884432,92131494,247063,2,"19418","ENSMUST00000099326.9",0,"ENSMUSG00000021708","Rasgrf2","RAS protein-specific guanine nucleotide-releasing factor 2"
"chr13",92425893,92426495,603,"*","epilc_kdm5c_wt_.merged.bam_peak_1517",118,".",4.83106,15.4818,11.8796,372,"Promoter",13,92425896,92441658,15763,1,"218440","ENSMUST00000061594.12",0,"ENSMUSG00000045034","Ankrd34b","ankyrin repeat domain 34B"
"chr13",92530430,92531224,795,"*","epilc_kdm5c_wt_.merged.bam_peak_1518",437,".",6.86321,48.2091,43.7576,281,"Promoter",13,92487108,92530868,43761,2,"218441","ENSMUST00000022217.8",0,"ENSMUSG00000021706","Zfyve16","zinc finger, FYVE domain containing 16"
"chr13",92844413,92845059,647,"*","epilc_kdm5c_wt_.merged.bam_peak_1519",200,".",4.80968,23.9087,20.0092,377,"Promoter",13,92844760,92848412,3653,1,"382793","ENSMUST00000223719.1",0,"ENSMUSG00000021704","Mtx3","metaxin 3"
