"seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"chr8",26864442,26865325,884,"*","Promoter",8,26835796,26864752,28957,2,"72108","uc009lgv.2",0,"ENSMUSG00000061313","Ddhd2","DDHD domain containing 2"
"chr8",32199867,32200751,885,"*","Promoter",8,32200134,32207519,7386,1,"66959","uc009ljb.1",0,"ENSMUSG00000039661","Dusp26","dual specificity phosphatase 26 (putative)"
"chr8",34752379,34752672,294,"*","Promoter",8,34730058,34752448,22391,2,"108159","uc009lke.1",0,"ENSMUSG00000052906","Ubxn8","UBX domain protein 8"
"chr8",35171493,35171922,430,"*","Promoter",8,35153477,35171565,18089,2,"22428","uc009lko.2",0,"ENSMUSG00000031516","Dctn6","dynactin 6"
"chr8",46443451,46444227,777,"*","Promoter",8,46422069,46444116,22048,2,"212326","uc009lov.1",0,"ENSMUSG00000070044","Fam149a","family with sequence similarity 149, member A"
"chr8",47084978,47086021,1044,"*","Promoter",8,47082262,47085204,2943,2,"654824","uc009lpr.1",0,"ENSMUSG00000050914","Ankrd37","ankyrin repeat domain 37"
"chr8",63111185,63111493,309,"*","Promoter",8,63111657,63155528,43872,1,"71306","uc009ltf.2",-164,"ENSMUSG00000031647","Mfap3l","microfibrillar-associated protein 3-like"
"chr8",67171342,67172274,933,"*","Promoter",8,67071349,67171837,100489,2,"12876","uc009luw.1",0,"ENSMUSG00000037852","Cpe","carboxypeptidase E"
"chr8",72426135,72427315,1181,"*","Promoter",8,72418081,72426457,8377,2,"67184","uc009lyd.1",0,"ENSMUSG00000036199","Ndufa13","NADH:ubiquinone oxidoreductase subunit A13"
"chr8",73034385,73034804,420,"*","Promoter",8,73032165,73034266,2102,2,"22186","uc009mam.1",-119,"ENSMUSG00000090137","Uba52","ubiquitin A-52 residue ribosomal protein fusion product 1"
"chr8",73899741,73900493,753,"*","Promoter",8,73898018,73900172,2155,2,"13864","uc009mcw.1",0,"ENSMUSG00000002393","Nr2f6","nuclear receptor subfamily 2, group F, member 6"
"chr8",74115796,74116854,1059,"*","Promoter",8,74116083,74120166,4084,1,"66171","uc009meb.1",0,"ENSMUSG00000031807","Pgls","6-phosphogluconolactonase"
"chr8",74405497,74406389,893,"*","Promoter",8,74405967,74416464,10498,1,"236193","uc009mex.2",0,"ENSMUSG00000056019","Zfp709","zinc finger protein 709"
"chr8",74684449,74684881,433,"*","Promoter",8,74685099,74705173,20075,1,"17274","uc009mfj.1",-218,"ENSMUSG00000003037","Rab8a","RAB8A, member RAS oncogene family"
"chr8",74763956,74764476,521,"*","Promoter",8,74764031,74781278,17248,1,"11767","uc009mfp.1",0,"ENSMUSG00000003033","Ap1m1","adaptor-related protein complex AP-1, mu subunit 1"
"chr8",74967753,74968058,306,"*","Promoter",8,74967779,74984440,16662,1,"72254","uc009mfy.2",0,"ENSMUSG00000052794","1700030K09Rik","RIKEN cDNA 1700030K09 gene"
"chr8",81818311,81818773,463,"*","Promoter",8,81790323,81818579,28257,2,"109136","uc009mim.1",0,"ENSMUSG00000037022","Mmaa","methylmalonic aciduria (cobalamin deficiency) type A"
"chr8",85855806,85856393,588,"*","Promoter",8,85836531,85856385,19855,2,"244548","uc009mjz.2",0,"ENSMUSG00000035151","Elmod2","ELMO/CED-12 domain containing 2"
"chr8",86671890,86672205,316,"*","Promoter",8,86671937,86696496,24560,1,"74666","uc009mmc.2",0,"ENSMUSG00000008129","Brme1","break repair meiotic recombinase recruitment factor 1"
"chr8",86780742,86781254,513,"*","Promoter",8,86774475,86781223,6749,2,"67873","uc009mmi.2",0,"ENSMUSG00000004996","Mri1","methylthioribose-1-phosphate isomerase 1"
"chr8",87324358,87324787,430,"*","Promoter",8,87231498,87324239,92742,2,"18032","uc009mnf.1",-119,"ENSMUSG00000001911","Nfix","nuclear factor I/X"
"chr8",87396115,87396474,360,"*","Promoter",8,87396157,87411345,15189,1,"71846","uc009mnw.2",0,"ENSMUSG00000003824","Syce2","synaptonemal complex central element protein 2"
"chr8",96621714,96622774,1061,"*","Promoter",8,96591854,96622711,30858,2,"67378","uc009mvs.1",0,"ENSMUSG00000031755","Bbs2","Bardet-Biedl syndrome 2 (human)"
"chr8",97190782,97191185,404,"*","Promoter",8,97191006,97198322,7317,1,"107566","uc009mwu.1",0,"ENSMUSG00000031776","Arl2bp","ADP-ribosylation factor-like 2 binding protein"
"chr8",107813813,107814248,436,"*","Promoter",8,107811814,107813428,1615,2,"74356","uc009nch.2",-385,"ENSMUSG00000014837","4931428F04Rik","RIKEN cDNA 4931428F04 gene"
"chr8",108020454,108021020,567,"*","Promoter",8,107996325,108020770,24446,2,"70796","uc009ndd.1",0,"ENSMUSG00000039199","Zdhhc1","zinc finger, DHHC domain containing 1"
"chr8",108378991,108380168,1178,"*","Promoter",8,108379003,108380850,1848,1,"59016","uc009nei.2",0,"ENSMUSG00000036442","Thap11","THAP domain containing 11"
"chr8",109674100,109674997,898,"*","Promoter",8,109674561,109711370,36810,1,"66427","uc009nhg.1",0,"ENSMUSG00000031924","Cyb5b","cytochrome b5 type B"
"chr8",109948541,109949138,598,"*","Promoter",8,109936389,109948938,12550,2,"67619","uc009nhr.1",0,"ENSMUSG00000003848","Nob1","NIN1/RPN12 binding protein 1 homolog"
"chr8",112603579,112604126,548,"*","Promoter",8,112603634,112616652,13019,1,"234725","uc009njv.2",0,"ENSMUSG00000044676","Zfp612","zinc finger protein 612"
"chr8",114457234,114457690,457,"*","Promoter",8,114435918,114457691,21774,2,"234740","uc009nna.1",1,"ENSMUSG00000031951","Tmem231","transmembrane protein 231"
"chr8",114535615,114536030,416,"*","Promoter",8,114535302,114537541,2240,1,"57321","uc009nnh.1",313,"ENSMUSG00000033430","Terf2ip","telomeric repeat binding factor 2, interacting protein"
"chr8",127316038,127316445,408,"*","Promoter",8,127316919,127358604,41686,1,"330863","uc012gmz.1",-474,"ENSMUSG00000036913","Trim67","tripartite motif-containing 67"
"chr8",127536496,127536865,370,"*","Promoter",8,127536897,127554321,17425,1,"53424","uc009nxz.1",-32,"ENSMUSG00000056820","Tsnax","translin-associated factor X"
"chr8",128193215,128194459,1245,"*","Promoter",8,128193718,128197265,3548,1,"74393","uc009nyi.2",0,"ENSMUSG00000050930","Map10","microtubule-associated protein 10"
"chr9",4309061,4309353,293,"*","Promoter",9,4294793,4309469,14677,2,"67618","uc009obg.2",116,"ENSMUSG00000025894","Aasdhppt","aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase"
"chr9",4310018,4310443,426,"*","Promoter",9,4309743,4331732,21990,1,"69149","uc009obl.2",275,"ENSMUSG00000025893","Kbtbd3","kelch repeat and BTB (POZ) domain containing 3"
"chr9",8042455,8042833,379,"*","Promoter",9,8021672,8042823,21152,2,"234912","uc009odh.1",0,"ENSMUSG00000053070","Cfap300","cilia and flagella associated protein 300"
"chr9",13632114,13632709,596,"*","Promoter",9,13632171,13650966,18796,1,"72826","uc009oef.1",0,"ENSMUSG00000037808","Fam76b","family with sequence similarity 76, member B"
"chr9",15513757,15514323,567,"*","Promoter",9,15514213,15543233,29021,1,"234967","uc009ogg.1",0,"ENSMUSG00000043885","Slc36a4","solute carrier family 36 (proton/amino acid symporter), member 4"
"chr9",20189340,20189854,515,"*","Promoter",9,20149580,20189602,40023,2,"434377","uc009oij.1",0,"ENSMUSG00000045519","Zfp560","zinc finger protein 560"
"chr9",20692270,20692539,270,"*","Promoter",9,20692619,20696623,4005,1,"235036","uc009ojk.2",-80,"ENSMUSG00000004100","Ppan","peter pan homolog"
"chr9",20969431,20969876,446,"*","Promoter",9,20970158,21017692,47535,1,"18577","uc009oki.2",-282,"ENSMUSG00000032177","Pde4a","phosphodiesterase 4A, cAMP specific"
"chr9",24956247,24956932,686,"*","Promoter",9,24912574,24956280,43707,2,"80517","uc009oph.2",0,"ENSMUSG00000008429","Herpud2","HERPUD family member 2"
"chr9",30234554,30234934,381,"*","Promoter",9,30234914,30274311,39398,1,"102607","uc009oqy.1",0,"ENSMUSG00000031993","Snx19","sorting nexin 19"
"chr9",30750240,30750920,681,"*","Promoter",9,30750148,30770443,20296,1,"30806","uc012gpt.1",92,"ENSMUSG00000031994","Adamts8","a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 8"
"chr9",30837438,30837981,544,"*","Promoter",9,30838229,30883470,45242,1,"235132","uc009ord.2",-248,"ENSMUSG00000047412","Zbtb44","zinc finger and BTB domain containing 44"
"chr9",34293579,34293862,284,"*","Promoter",9,34293711,34318190,24480,1,"67703","uc009osf.1",0,"ENSMUSG00000032036","Kirrel3","kirre like nephrin family adhesion molecule 3"
"chr9",37062804,37063139,336,"*","Promoter",9,37036734,37063323,26590,2,"56857","uc009ouk.2",184,"ENSMUSG00000032122","Slc37a2","solute carrier family 37 (glycerol-3-phosphate transporter), member 2"
"chr9",37464688,37465140,453,"*","Promoter",9,37456767,37464897,8131,2,"21376","uc009ovh.1",0,"ENSMUSG00000011114","Tbrg1","transforming growth factor beta regulated gene 1"
"chr9",39999635,40000199,565,"*","Promoter",9,39999901,40021189,21289,1,"80902","uc009ozg.2",0,"ENSMUSG00000025602","Zfp202","zinc finger protein 202"
"chr9",44142800,44143557,758,"*","Promoter",9,44142798,44144156,1359,1,"15270","uc009pcy.1",2,"ENSMUSG00000049932","H2ax","H2A.X variant histone"
"chr9",44606892,44607962,1071,"*","Promoter",9,44601862,44607299,5438,2,"71687","uc009pem.1",0,"ENSMUSG00000002032","Tmem25","transmembrane protein 25"
"chr9",48303005,48304039,1035,"*","Promoter",9,48303450,48304077,628,1,"434402","uc009pii.2",0,"ENSMUSG00000042293","Gm5617","predicted gene 5617"
"chr9",48792885,48793180,296,"*","Promoter",9,48793490,48850622,57133,1,"235323","uc009pir.1",-310,"ENSMUSG00000032267","Usp28","ubiquitin specific peptidase 28"
"chr9",50336283,50336823,541,"*","Promoter",9,50329722,50336746,7025,2,"19286","uc009pjp.1",0,"ENSMUSG00000032067","Pts","6-pyruvoyl-tetrahydropterin synthase"
"chr9",50425178,50425585,408,"*","Promoter",9,50413345,50425569,12225,2,"270156","uc009pjy.2",0,"ENSMUSG00000059820","Nkapd1","NKAP domain containing 1"
"chr9",50583210,50583550,341,"*","Promoter",9,50583435,50651633,68199,1,"102580","uc009pkt.1",0,"ENSMUSG00000032059","Alg9","asparagine-linked glycosylation 9 (alpha 1,2 mannosyltransferase)"
"chr9",53417951,53418582,632,"*","Promoter",9,53388627,53418455,29829,2,"110446","uc009pmg.1",0,"ENSMUSG00000032047","Acat1","acetyl-Coenzyme A acetyltransferase 1"
"chr9",55056330,55057140,811,"*","Promoter",9,55056742,55072240,15499,1,"71999","uc009psc.1",0,"ENSMUSG00000032309","Fbxo22","F-box protein 22"
"chr9",55889635,55890439,805,"*","Promoter",9,55889652,55892033,2382,1,"26611","uc009psr.1",0,"ENSMUSG00000032320","Rcn2","reticulocalbin 2"
"chr9",56785368,56785980,613,"*","Promoter",9,56785307,56786205,899,1,"102462","uc009ptq.1",61,"ENSMUSG00000032288","Imp3","IMP3, U3 small nucleolar ribonucleoprotein"
"chr9",56842551,56843113,563,"*","Promoter",9,56842775,56910614,67840,1,"56294","uc009ptt.1",0,"ENSMUSG00000032290","Ptpn9","protein tyrosine phosphatase, non-receptor type 9"
"chr9",57351877,57352593,717,"*","Promoter",9,57351909,57353254,1346,1,"102614","uc009puy.1",0,"ENSMUSG00000062309","Rpp25","ribonuclease P/MRP 25 subunit"
"chr9",59387255,59387930,676,"*","Promoter",9,59387474,59412912,25439,1,"15211","uc009pxw.1",0,"ENSMUSG00000025232","Hexa","hexosaminidase A"
"chr9",59504046,59504655,610,"*","Promoter",9,59504415,59519539,15125,1,"18746","uc009pyf.1",0,"ENSMUSG00000032294","Pkm","pyruvate kinase, muscle"
"chr9",64027054,64027317,264,"*","Promoter",9,64027104,64030495,3392,1,"330959","uc009qbo.1",0,"ENSMUSG00000032398","Snapc5","small nuclear RNA activating complex, polypeptide 5"
"chr9",64187982,64189162,1181,"*","Promoter",9,64154563,64188264,33702,2,"213550","uc009qbu.2",0,"ENSMUSG00000032396","Dis3l","DIS3 like exosome 3'-5' exoribonuclease"
"chr9",65062856,65063804,949,"*","Promoter",9,65062954,65087026,24073,1,"214424","uc009qcy.2",0,"ENSMUSG00000032392","Parp16","poly (ADP-ribose) polymerase family, member 16"
"chr9",65142203,65142576,374,"*","Promoter",9,65142102,65178465,36364,1,"270166","uc009qdc.1",101,"ENSMUSG00000015357","Clpx","caseinolytic mitochondrial matrix peptidase chaperone subunit"
"chr9",65732946,65733395,450,"*","Promoter",9,65676733,65733054,56322,2,"56404","uc009qdz.2",0,"ENSMUSG00000032386","Trip4","thyroid hormone receptor interactor 4"
"chr9",66682742,66683359,618,"*","Promoter",9,66662801,66682513,19713,2,"68318","uc009qfi.1",-229,"ENSMUSG00000053040","Aph1c","aph1 homolog C, gamma secretase subunit"
"chr9",72122185,72122806,622,"*","Promoter",9,72122706,72134719,12014,1,"235469","uc009qpn.1",0,"ENSMUSG00000038535","Zfp280d","zinc finger protein 280D"
"chr9",74918245,74919265,1021,"*","Promoter",9,74919013,74978815,59803,1,"17918","uc009qrq.1",0,"ENSMUSG00000034593","Myo5a","myosin VA"
"chr9",75257623,75258352,730,"*","Promoter",9,75234708,75257821,23114,2,"50772","uc009qse.1",0,"ENSMUSG00000042688","Mapk6","mitogen-activated protein kinase 6"
"chr9",75862567,75863340,774,"*","Promoter",9,75862784,75905849,43066,1,"208982","uc009qsv.1",0,"ENSMUSG00000007908","Hmgcll1","3-hydroxymethyl-3-methylglutaryl-Coenzyme A lyase-like 1"
"chr9",83039048,83040240,1193,"*","Promoter",9,83003549,83040214,36666,2,"94353","uc009qwd.2",0,"ENSMUSG00000066456","Hmgn3","high mobility group nucleosomal binding domain 3"
"chr9",83441504,83442350,847,"*","Promoter",9,83441945,83493898,51954,1,"212531","uc009qwl.1",0,"ENSMUSG00000032261","Sh3bgrl2","SH3 domain binding glutamic acid-rich protein like 2"
"chr9",83699280,83700390,1111,"*","Promoter",9,83672299,83699912,27614,2,"83603","uc012gxk.1",0,"ENSMUSG00000032262","Elovl4","elongation of very long chain fatty acids (FEN1/Elo2, SUR4/Elo3, yeast)-like 4"
"chr9",86358293,86358617,325,"*","Promoter",9,86200841,86358523,157683,2,"70348","uc009qxc.1",0,"ENSMUSG00000032415","Ube2cbp","ubiquitin-conjugating enzyme E2C binding protein"
"chr9",86910047,86910672,626,"*","Promoter",9,86910372,86914751,4380,1,"382089","uc009qya.1",0,"ENSMUSG00000047897","Ripply2","ripply transcriptional repressor 2"
"chr9",88614330,88615107,778,"*","Promoter",9,88583443,88614411,30969,2,"100039707","uc009qyy.1",0,"ENSMUSG00000079427","Mthfsl","5, 10-methenyltetrahydrofolate synthetase-like"
"chr9",89105589,89106440,852,"*","Promoter",9,89106028,89135063,29036,1,"107885","uc009qzk.1",0,"ENSMUSG00000066442","Mthfs","5, 10-methenyltetrahydrofolate synthetase"
"chr9",89599407,89599967,561,"*","Promoter",9,89594041,89599881,5841,2,"66111","uc009qzo.2",0,"ENSMUSG00000032353","Tmed3","transmembrane p24 trafficking protein 3"
"chr9",95412408,95413006,599,"*","Promoter",9,95357313,95412415,55103,2,"67958","uc009rba.2",0,"ENSMUSG00000032407","U2surp","U2 snRNP-associated SURP domain containing"
"chr9",95460441,95461563,1123,"*","Promoter",9,95460236,95462540,2305,1,"75552","uc009rbf.1",205,"ENSMUSG00000064225","Paqr9","progestin and adipoQ receptor family member IX"
"chr9",96019715,96020183,469,"*","Promoter",9,96019848,96080544,60697,1,"235533","uc009rbz.1",0,"ENSMUSG00000041440","Gk5","glycerol kinase 5 (putative)"
"chr9",96632438,96632943,506,"*","Promoter",9,96585842,96632161,46320,2,"245007","uc009rcr.1",-277,"ENSMUSG00000040433","Zbtb38","zinc finger and BTB domain containing 38"
"chr9",96789571,96789826,256,"*","Promoter",9,96723762,96789841,66080,2,"235534","uc009rcu.1",15,"ENSMUSG00000043587","Pxylp1","2-phosphoxylose phosphatase 1"
"chr9",100977675,100978061,387,"*","Promoter",9,100978451,101007129,28679,1,"77853","uc009rfe.2",-390,"ENSMUSG00000066415","Msl2","MSL complex subunit 2"
"chr9",103207235,103207490,256,"*","Promoter",9,103207657,103252757,45101,1,"235559","uc009rgl.1",-167,"ENSMUSG00000032555","Topbp1","topoisomerase (DNA) II binding protein 1"
"chr9",104164828,104165778,951,"*","Promoter",9,104053927,104165260,111334,2,"235567","uc012gzk.1",0,"ENSMUSG00000032560","Dnajc13","DnaJ heat shock protein family (Hsp40) member C13"
"chr9",105033615,105034298,684,"*","Promoter",9,105031668,105034100,2433,2,"75686","uc009rhv.1",0,"ENSMUSG00000032565","Nudt16","nudix (nucleoside diphosphate linked moiety X)-type motif 16"
"chr9",106149890,106150595,706,"*","Promoter",9,106135786,106150285,14500,2,"11655","uc009rjj.2",0,"ENSMUSG00000032786","Alas1","aminolevulinic acid synthase 1"
"chr9",106271249,106271887,639,"*","Promoter",9,106270963,106278054,7092,1,"235584","uc009rjm.2",286,"ENSMUSG00000053716","Dusp7","dual specificity phosphatase 7"
"chr9",106587381,106587986,606,"*","Promoter",9,106561077,106587998,26922,2,"21767","uc009rkk.1",12,"ENSMUSG00000040813","Tex264","testis expressed gene 264"
"chr9",108472404,108472979,576,"*","Promoter",9,108472223,108475102,2880,1,"67789","uc009rqi.1",181,"ENSMUSG00000019039","Dalrd3","DALR anticodon binding domain containing 3"
"chr9",110148698,110149147,450,"*","Promoter",9,110148799,110162129,13331,1,"29873","uc009rtu.1",0,"ENSMUSG00000032482","Cspg5","chondroitin sulfate proteoglycan 5"
"chr9",114842493,114843037,545,"*","Promoter",9,114808457,114843105,34649,2,"333433","uc009ryj.2",68,"ENSMUSG00000050627","Gpd1l","glycerol-3-phosphate dehydrogenase 1-like"
"chr9",118058767,118059721,955,"*","Promoter",9,117973645,118059283,85639,2,"67899","uc009rzm.2",0,"ENSMUSG00000039163","Cmc1","COX assembly mitochondrial protein 1"
"chr9",120480317,120480867,551,"*","Promoter",9,120480634,120483770,3137,1,"67115","uc009scr.1",0,"ENSMUSG00000025794","Rpl14","ribosomal protein L14"
"chr9",121627773,121628231,459,"*","Promoter",9,121628299,121641167,12869,1,"18087","uc009sdp.1",-68,"ENSMUSG00000032525","Nktr","natural killer tumor recognition sequence"
"chr9",121687157,121687908,752,"*","Promoter",9,121686725,121692937,6213,1,"72330","uc009sdv.2",432,"ENSMUSG00000074001","Klhl40","kelch-like 40"
"chr9",122714814,122715205,392,"*","Promoter",9,122714665,122745450,30786,1,"382117","uc009sfc.2",149,"ENSMUSG00000046603","Tcaim","T cell activation inhibitor, mitochondrial"
"chr9",122831917,122832641,725,"*","Promoter",9,122832196,122840146,7951,1,"22646","uc009sfi.1",0,"ENSMUSG00000057895","Zfp105","zinc finger protein 105"
"chr9",122929944,122930691,748,"*","Promoter",9,122930444,122932609,2166,1,"66079","uc009sfn.2",0,"ENSMUSG00000066233","Tmem42","transmembrane protein 42"
"chrX",7150512,7151070,559,"*","Promoter",20,7150726,7158142,7417,1,"78185","uc009slk.2",0,"ENSMUSG00000039545","Flicr","Foxp3 regulating long intergenic noncoding RNA"
"chrX",20937937,20938644,708,"*","Promoter",20,20937991,20941750,3760,1,"331392","uc009sup.2",0,"ENSMUSG00000051537","Gm5124","nucleolar and coiled-body phosphoprotein 1 pseudogene"
"chrX",53627589,53628197,609,"*","Promoter",20,53627763,53631647,3885,1,"320237","uc009tgd.2",0,"ENSMUSG00000054850","Smim10l2a","small integral membrane protein 10 like 2A"
